Date	2020年11月24日火曜日 06時44分21秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
561.103	0.205081
561.444	0.203012
561.786	0.200874
562.127	0.198647
562.468	0.196481
562.809	0.194248
563.150	0.192096
563.491	0.189968
563.832	0.187951
564.173	0.185985
564.514	0.184001
564.855	0.182021
565.195	0.180030
565.536	0.178107
565.877	0.176154
566.218	0.174275
566.558	0.172468
566.899	0.170801
567.239	0.169260
567.580	0.167704
567.920	0.166126
568.261	0.164371
568.601	0.162611
568.941	0.160826
569.282	0.158905
569.622	0.156961
569.962	0.155020
570.302	0.153043
570.643	0.150971
570.983	0.148869
571.323	0.146615
571.663	0.144352
572.003	0.142059
572.343	0.139744
572.683	0.137463
573.022	0.135294
573.362	0.133211
573.702	0.131196
574.042	0.129201
574.381	0.127189
574.721	0.125236
575.061	0.123611
575.400	0.115730
575.740	0.106221
576.079	0.097346
576.419	0.089571
576.758	0.082445
577.097	0.076838
577.437	0.072322
577.776	0.068236
578.115	0.063199
578.454	0.057749
578.794	0.051237
579.133	0.043969
579.472	0.035872
579.811	0.027220
580.150	0.019477
580.489	0.013811
580.828	0.010427
581.167	0.009267
581.505	0.010307
581.844	0.013970
582.183	0.019845
582.522	0.027487
582.860	0.036508
583.199	0.046726
583.538	0.058318
583.876	0.069444
584.215	0.078726
584.553	0.084904
584.891	0.088368
585.230	0.089391
585.568	0.089145
585.906	0.088758
586.245	0.088259
586.583	0.087660
586.921	0.087041
587.259	0.086362
587.597	0.085733
587.935	0.085156
588.273	0.084718
588.611	0.084369
588.949	0.084023
589.287	0.083698
589.625	0.083408
589.963	0.083156
590.300	0.082930
590.638	0.082766
590.976	0.082696
591.313	0.082595
591.651	0.082550
591.989	0.082334
592.326	0.081941
592.664	0.081559
593.001	0.081076
593.338	0.080504
593.676	0.079863
594.013	0.079083
594.350	0.078207
594.687	0.077307
595.025	0.076495
595.362	0.075740
595.699	0.075151
596.036	0.074784
596.373	0.074420
596.710	0.074227
597.047	0.074045
