出力日時,2021/06/21 13:48:46
データソース,hematite_H_S1_2_1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
41.889,38.600,0.041,2E-05,0.000405010999999964
41.989,38.700,0.042,2.1E-05,0.000407001499999963
42.089,38.800,0.043,2.1E-05,0.000409010499999963
42.189,38.900,0.044,2E-05,0.000411002999999962
42.289,39.000,0.045,1.9E-05,0.000413000499999962
42.389,39.100,0.046,2E-05,0.000415016999999962
42.489,39.200,0.047,2.1E-05,0.000416971499999961
42.589,39.300,0.048,2E-05,0.000418971999999961
42.689,39.400,0.049,2.1E-05,0.000420971499999961
42.789,39.500,0.05,2E-05,0.00042300399999996
42.889,39.600,0.051,2E-05,0.00042501599999996
42.989,39.700,0.052,2.1E-05,0.00042703349999996
43.089,39.800,0.053,2.2E-05,0.00042910499999996
43.189,39.900,0.054,2E-05,0.000431149999999959
43.289,40.000,0.055,1.9E-05,0.000433200499999959
43.389,40.100,0.056,2E-05,0.000435228999999959
43.489,40.200,0.057,2.1E-05,0.000437292499999959
43.589,40.300,0.058,2.2E-05,0.000439322999999958
43.689,40.400,0.059,2E-05,0.000441405999999959
43.789,40.500,0.06,2.1E-05,0.000443460499999959
43.889,40.600,0.061,2.2E-05,0.000445518999999959
43.989,40.700,0.062,2.1E-05,0.000447587499999959
44.089,40.800,0.063,2.1E-05,0.000449679499999959
44.189,40.900,0.064,2.1E-05,0.00045179349999996
44.289,41.000,0.065,2.1E-05,0.00045389349999996
44.389,41.100,0.066,2E-05,0.00045601199999996
44.489,41.200,0.067,2.2E-05,0.00045812299999996
44.589,41.300,0.068,2.1E-05,0.000460253499999961
44.689,41.400,0.069,2.1E-05,0.000462351499999961
44.789,41.500,0.07,2E-05,0.000464451999999962
44.889,41.600,0.071,2.1E-05,0.000466543499999962
44.989,41.700,0.072,2.2E-05,0.000468665999999963
45.089,41.800,0.073,2.2E-05,0.000470829999999963
45.189,41.900,0.074,2.2E-05,0.000472962999999964
45.289,42.000,0.075,2.2E-05,0.000475101999999965
45.389,42.100,0.076,2.1E-05,0.000477241499999966
45.489,42.200,0.077,2.1E-05,0.000479370499999966
45.589,42.300,0.078,2.2E-05,0.000481495999999967
45.689,42.400,0.079,2.2E-05,0.000483658999999968
45.789,42.500,0.08,2.1E-05,0.000485834499999968
45.889,42.600,0.081,2.2E-05,0.000487976999999969
45.989,42.700,0.082,2.2E-05,0.000490132999999967
46.089,42.800,0.083,2.3E-05,0.000492296499999966
46.189,42.900,0.084,2.2E-05,0.000494460999999965
46.289,43.000,0.085,2.3E-05,0.000496626499999964
46.389,43.100,0.086,2.1E-05,0.000498813499999963
46.489,43.200,0.087,2.2E-05,0.000501003999999962
46.589,43.300,0.088,2.2E-05,0.000503183999999961
46.689,43.400,0.089,2.2E-05,0.00050540399999996
46.789,43.500,0.09,2.2E-05,0.000507581999999958
46.889,43.600,0.091,2.3E-05,0.000509802499999957
46.989,43.700,0.092,2.2E-05,0.000512011999999956
47.089,43.800,0.093,2.3E-05,0.000514216499999955
47.189,43.900,0.094,2.2E-05,0.000516430999999954
47.289,44.000,0.095,2.3E-05,0.000518679499999954
47.389,44.100,0.096,2.2E-05,0.000520890999999953
47.489,44.200,0.097,2.2E-05,0.000523105999999951
47.589,44.300,0.098,2.1E-05,0.00052532649999995
47.689,44.400,0.099,2.4E-05,0.000527565999999949
47.789,44.500,0.1,2.1E-05,0.000529829499999949
47.889,44.600,0.101,2.3E-05,0.000532110499999949
47.989,44.700,0.102,2.4E-05,0.000534349999999948
48.089,44.800,0.103,2.2E-05,0.000536589999999948
48.189,44.900,0.104,2.2E-05,0.000538867999999948
